,0,1,2,3
139,CricketZ-MOMENT,CE,kmeans,0.21159626356353006
140,CricketZ-MOMENT,Brier,kmeans,0.06423717905777114
141,CricketZ-MOMENT,ECE,kmeans,0.05672500820252602
142,CricketZ-MOMENT,smECE,kmeans,0.049035915175931304
143,CricketZ-MOMENT,ACE,kmeans,0.07615300620421772
144,Crop-MOMENT,Accuracy,no cal,0.9790277777777778
145,Crop-MOMENT,CE,no cal,0.05871312630278374
146,Crop-MOMENT,Brier,no cal,0.01700296624465153
147,Crop-MOMENT,ECE,no cal,0.012537173799214853
148,Crop-MOMENT,smECE,no cal,0.013111663391587036
149,Crop-MOMENT,ACE,no cal,0.007331201485674586
150,Crop-MOMENT,CE,global,0.05657684527079367
151,Crop-MOMENT,Brier,global,0.016227813350376135
152,Crop-MOMENT,ECE,global,0.006313016146980593
153,Crop-MOMENT,smECE,global,0.008547752784620208
154,Crop-MOMENT,ACE,global,0.009120539477046097
155,Crop-MOMENT,CE,kmeans,0.055607398810616555
156,Crop-MOMENT,Brier,kmeans,0.016215932367364228
157,Crop-MOMENT,ECE,kmeans,0.006089003189839543
158,Crop-MOMENT,smECE,kmeans,0.008743044614014178
159,Crop-MOMENT,ACE,kmeans,0.00930613819906283
160,DistalPhalanxOutlineAgeGroup-MOMENT,Accuracy,no cal,0.925
161,DistalPhalanxOutlineAgeGroup-MOMENT,CE,no cal,0.23692516584690843
162,DistalPhalanxOutlineAgeGroup-MOMENT,Brier,no cal,0.06526445001183923
163,DistalPhalanxOutlineAgeGroup-MOMENT,ECE,no cal,0.03637867665956934
164,DistalPhalanxOutlineAgeGroup-MOMENT,smECE,no cal,0.03214300586999253
165,DistalPhalanxOutlineAgeGroup-MOMENT,ACE,no cal,0.053809044538630786
166,DistalPhalanxOutlineAgeGroup-MOMENT,CE,global,0.23620715740322112
167,DistalPhalanxOutlineAgeGroup-MOMENT,Brier,global,0.06546348604663439
168,DistalPhalanxOutlineAgeGroup-MOMENT,ECE,global,0.022417252656281493
169,DistalPhalanxOutlineAgeGroup-MOMENT,smECE,global,0.031637635920910824
170,DistalPhalanxOutlineAgeGroup-MOMENT,ACE,global,0.05340109696207748
171,DistalPhalanxOutlineAgeGroup-MOMENT,CE,kmeans,0.22487571704886677
172,DistalPhalanxOutlineAgeGroup-MOMENT,Brier,kmeans,0.06425754136710843
173,DistalPhalanxOutlineAgeGroup-MOMENT,ECE,kmeans,0.014935702510812589
174,DistalPhalanxOutlineAgeGroup-MOMENT,smECE,kmeans,0.022161525265925977
175,DistalPhalanxOutlineAgeGroup-MOMENT,ACE,kmeans,0.0580109923741749
176,DistalPhalanxOutlineCorrect-MOMENT,Accuracy,no cal,0.7433333333333333
177,DistalPhalanxOutlineCorrect-MOMENT,CE,no cal,0.5627944771701903
178,DistalPhalanxOutlineCorrect-MOMENT,Brier,no cal,0.1880453390894831
179,DistalPhalanxOutlineCorrect-MOMENT,ECE,no cal,0.09440334527944413
180,DistalPhalanxOutlineCorrect-MOMENT,smECE,no cal,0.09429593524029874
181,DistalPhalanxOutlineCorrect-MOMENT,ACE,no cal,0.1826581743800147
182,DistalPhalanxOutlineCorrect-MOMENT,CE,global,0.5312997002505407
183,DistalPhalanxOutlineCorrect-MOMENT,Brier,global,0.17773751913600094
184,DistalPhalanxOutlineCorrect-MOMENT,ECE,global,0.09835058398777764
185,DistalPhalanxOutlineCorrect-MOMENT,smECE,global,0.060157921342631135
186,DistalPhalanxOutlineCorrect-MOMENT,ACE,global,0.1391894231401458
187,DistalPhalanxOutlineCorrect-MOMENT,CE,kmeans,0.531587993465671
188,DistalPhalanxOutlineCorrect-MOMENT,Brier,kmeans,0.17756414021124117
189,DistalPhalanxOutlineCorrect-MOMENT,ECE,kmeans,0.08769933521931439
190,DistalPhalanxOutlineCorrect-MOMENT,smECE,kmeans,0.060482522151139445
191,DistalPhalanxOutlineCorrect-MOMENT,ACE,kmeans,0.14240110159340974
192,DistalPhalanxTW-MOMENT,Accuracy,no cal,0.9275
193,DistalPhalanxTW-MOMENT,CE,no cal,0.23503422868281174
194,DistalPhalanxTW-MOMENT,Brier,no cal,0.06379825156226986
195,DistalPhalanxTW-MOMENT,ECE,no cal,0.032875496733986195
196,DistalPhalanxTW-MOMENT,smECE,no cal,0.03177343565297035
197,DistalPhalanxTW-MOMENT,ACE,no cal,0.06467053137718562
198,DistalPhalanxTW-MOMENT,CE,global,0.23479478068941884
199,DistalPhalanxTW-MOMENT,Brier,global,0.0638790064287938
200,DistalPhalanxTW-MOMENT,ECE,global,0.025075421728808313
201,DistalPhalanxTW-MOMENT,smECE,global,0.031251083952224895
202,DistalPhalanxTW-MOMENT,ACE,global,0.06441621839189607
203,DistalPhalanxTW-MOMENT,CE,kmeans,0.2204278669858943
204,DistalPhalanxTW-MOMENT,Brier,kmeans,0.06309006006963444
205,DistalPhalanxTW-MOMENT,ECE,kmeans,0.012468119813949735
206,DistalPhalanxTW-MOMENT,smECE,kmeans,0.018263595644057856
207,DistalPhalanxTW-MOMENT,ACE,kmeans,0.04786925021549842
208,Earthquakes-MOMENT,Accuracy,no cal,0.8198757763975155
209,Earthquakes-MOMENT,CE,no cal,0.4364469177747602
210,Earthquakes-MOMENT,Brier,no cal,0.13855227612504775
211,Earthquakes-MOMENT,ECE,no cal,0.0333287898571655
212,Earthquakes-MOMENT,smECE,no cal,0.039757263148469134
213,Earthquakes-MOMENT,ACE,no cal,0.0732045265543318
214,Earthquakes-MOMENT,CE,global,0.4369196238604251
215,Earthquakes-MOMENT,Brier,global,0.13906996520446352
216,Earthquakes-MOMENT,ECE,global,0.050751453192217605
