,0,1,2,3
1006,ShapesAll-MOMENT,smECE,sem aware groupings,0.013949159660843605
1007,ShapesAll-MOMENT,ACE,sem aware groupings,0.0298147727518032
1008,SmallKitchenAppliances-MOMENT,Accuracy,no cal,0.8133333333333334
1009,SmallKitchenAppliances-MOMENT,CE,no cal,0.4362969480101918
1010,SmallKitchenAppliances-MOMENT,Brier,no cal,0.13604896371884062
1011,SmallKitchenAppliances-MOMENT,ECE,no cal,0.08524127783504871
1012,SmallKitchenAppliances-MOMENT,smECE,no cal,0.07209720630367132
1013,SmallKitchenAppliances-MOMENT,ACE,no cal,0.08462994445982297
1014,SmallKitchenAppliances-MOMENT,CE,global,0.4252587513434846
1015,SmallKitchenAppliances-MOMENT,Brier,global,0.13020940017182875
1016,SmallKitchenAppliances-MOMENT,ECE,global,0.04339353271574494
1017,SmallKitchenAppliances-MOMENT,smECE,global,0.04359696418288039
1018,SmallKitchenAppliances-MOMENT,ACE,global,0.05818939029029829
1019,SmallKitchenAppliances-MOMENT,CE,kmeans,0.4333184510885007
1020,SmallKitchenAppliances-MOMENT,Brier,kmeans,0.13436834385738125
1021,SmallKitchenAppliances-MOMENT,ECE,kmeans,0.06834457061517514
1022,SmallKitchenAppliances-MOMENT,smECE,kmeans,0.06831180776990226
1023,SmallKitchenAppliances-MOMENT,ACE,kmeans,0.06855186937454993
1024,SmallKitchenAppliances-MOMENT,CE,sem aware groupings,0.4570278823375702
1025,SmallKitchenAppliances-MOMENT,Brier,sem aware groupings,0.13815516862942326
1026,SmallKitchenAppliances-MOMENT,ECE,sem aware groupings,0.05795885769526161
1027,SmallKitchenAppliances-MOMENT,smECE,sem aware groupings,0.05828104925839331
1028,SmallKitchenAppliances-MOMENT,ACE,sem aware groupings,0.055325857357432444
1029,StarLightCurves-MOMENT,Accuracy,no cal,0.842
1030,StarLightCurves-MOMENT,CE,no cal,0.28485810461137373
1031,StarLightCurves-MOMENT,Brier,no cal,0.09307274801498436
1032,StarLightCurves-MOMENT,ECE,no cal,0.038880322821727965
1033,StarLightCurves-MOMENT,smECE,no cal,0.04013636294010796
1034,StarLightCurves-MOMENT,ACE,no cal,0.032700936414012644
1035,StarLightCurves-MOMENT,CE,global,0.28491427752241766
1036,StarLightCurves-MOMENT,Brier,global,0.09525841332330119
1037,StarLightCurves-MOMENT,ECE,global,0.046368249012959564
1038,StarLightCurves-MOMENT,smECE,global,0.042889858681305126
1039,StarLightCurves-MOMENT,ACE,global,0.03725078073891569
1040,StarLightCurves-MOMENT,CE,kmeans,0.326837813599821
1041,StarLightCurves-MOMENT,Brier,kmeans,0.10841059392192669
1042,StarLightCurves-MOMENT,ECE,kmeans,0.08469424254718452
1043,StarLightCurves-MOMENT,smECE,kmeans,0.08489226963184546
1044,StarLightCurves-MOMENT,ACE,kmeans,0.07373630019447266
1045,StarLightCurves-MOMENT,CE,sem aware groupings,0.2644326090812683
1046,StarLightCurves-MOMENT,Brier,sem aware groupings,0.08659957199298114
1047,StarLightCurves-MOMENT,ECE,sem aware groupings,0.04066332459449771
1048,StarLightCurves-MOMENT,smECE,sem aware groupings,0.039983196110097624
1049,StarLightCurves-MOMENT,ACE,sem aware groupings,0.04000722214049893
1050,Strawberry-MOMENT,Accuracy,no cal,0.6460032626427407
1051,Strawberry-MOMENT,CE,no cal,0.539645241386985
1052,Strawberry-MOMENT,Brier,no cal,0.18065231071965376
1053,Strawberry-MOMENT,ECE,no cal,0.22908403499194813
1054,Strawberry-MOMENT,smECE,no cal,0.11106314244174152
1055,Strawberry-MOMENT,ACE,no cal,0.24177535849998555
1056,Strawberry-MOMENT,CE,global,0.4974812135488292
1057,Strawberry-MOMENT,Brier,global,0.1703884353991924
1058,Strawberry-MOMENT,ECE,global,0.18325488053679972
1059,Strawberry-MOMENT,smECE,global,0.12360684654047366
1060,Strawberry-MOMENT,ACE,global,0.19057916459642527
1061,Strawberry-MOMENT,CE,kmeans,0.5467975640105577
1062,Strawberry-MOMENT,Brier,kmeans,0.19503889842855943
1063,Strawberry-MOMENT,ECE,kmeans,0.20401049356973888
1064,Strawberry-MOMENT,smECE,kmeans,0.14610270597795652
1065,Strawberry-MOMENT,ACE,kmeans,0.20285185385121696
1066,Strawberry-MOMENT,CE,sem aware groupings,0.4578510522842407
1067,Strawberry-MOMENT,Brier,sem aware groupings,0.15560428565679377
1068,Strawberry-MOMENT,ECE,sem aware groupings,0.17492307817371988
1069,Strawberry-MOMENT,smECE,sem aware groupings,0.1317996522369822
1070,Strawberry-MOMENT,ACE,sem aware groupings,0.1816239263710443
1071,SwedishLeaf-MOMENT,Accuracy,no cal,0.942
1072,SwedishLeaf-MOMENT,CE,no cal,0.16964864542469005
1073,SwedishLeaf-MOMENT,Brier,no cal,0.04754138709661865
1074,SwedishLeaf-MOMENT,ECE,no cal,0.05572614854878164
1075,SwedishLeaf-MOMENT,smECE,no cal,0.03951992452183485
1076,SwedishLeaf-MOMENT,ACE,no cal,0.058676744626157656
1077,SwedishLeaf-MOMENT,CE,global,0.16833009985706804
1078,SwedishLeaf-MOMENT,Brier,global,0.047895746536482695
1079,SwedishLeaf-MOMENT,ECE,global,0.05792640668242764
1080,SwedishLeaf-MOMENT,smECE,global,0.037941180342977214
1081,SwedishLeaf-MOMENT,ACE,global,0.05401772820914445
1082,SwedishLeaf-MOMENT,CE,kmeans,0.18374716696265717
1083,SwedishLeaf-MOMENT,Brier,kmeans,0.05157860183527735
1084,SwedishLeaf-MOMENT,ECE,kmeans,0.03174278512853411
1085,SwedishLeaf-MOMENT,smECE,kmeans,0.032294862747294206
1086,SwedishLeaf-MOMENT,ACE,kmeans,0.049061252787576864
1087,SwedishLeaf-MOMENT,CE,sem aware groupings,0.17042656242847443
1088,SwedishLeaf-MOMENT,Brier,sem aware groupings,0.0474493234703571
1089,SwedishLeaf-MOMENT,ECE,sem aware groupings,0.057040324211120645
1090,SwedishLeaf-MOMENT,smECE,sem aware groupings,0.04051022022390905
1091,SwedishLeaf-MOMENT,ACE,sem aware groupings,0.0564451233651489
1092,SyntheticControl-MOMENT,Accuracy,no cal,0.9833333333333333
1093,SyntheticControl-MOMENT,CE,no cal,0.1199217937730992
1094,SyntheticControl-MOMENT,Brier,no cal,0.023155975604628194
1095,SyntheticControl-MOMENT,ECE,no cal,0.08519197144319827
1096,SyntheticControl-MOMENT,smECE,no cal,0.08551407701186158
1097,SyntheticControl-MOMENT,ACE,no cal,0.09260627176669411
1098,SyntheticControl-MOMENT,CE,global,0.03740651843897702
1099,SyntheticControl-MOMENT,Brier,global,0.012609921384311775
1100,SyntheticControl-MOMENT,ECE,global,0.014310919037107652
1101,SyntheticControl-MOMENT,smECE,global,0.016586718546593448
1102,SyntheticControl-MOMENT,ACE,global,0.024070584394993044
1103,SyntheticControl-MOMENT,CE,kmeans,0.044058832994793
1104,SyntheticControl-MOMENT,Brier,kmeans,0.013951101612900176
1105,SyntheticControl-MOMENT,ECE,kmeans,0.009300393727280984
1106,SyntheticControl-MOMENT,smECE,kmeans,0.013602187265480636
1107,SyntheticControl-MOMENT,ACE,kmeans,0.020388433537799042
1108,SyntheticControl-MOMENT,CE,sem aware groupings,0.038622379302978516
1109,SyntheticControl-MOMENT,Brier,sem aware groupings,0.012186288231153097
1110,SyntheticControl-MOMENT,ECE,sem aware groupings,0.01494785984357198
1111,SyntheticControl-MOMENT,smECE,sem aware groupings,0.016496173922833035
1112,SyntheticControl-MOMENT,ACE,sem aware groupings,0.026308669795107563
1113,TwoPatterns-MOMENT,Accuracy,no cal,0.988
1114,TwoPatterns-MOMENT,CE,no cal,0.17046221512492074
1115,TwoPatterns-MOMENT,Brier,no cal,0.03663571117892373
1116,TwoPatterns-MOMENT,ECE,no cal,0.13348616369184152
1117,TwoPatterns-MOMENT,smECE,no cal,0.1341569242121266
1118,TwoPatterns-MOMENT,ACE,no cal,0.12309315062192097
1119,TwoPatterns-MOMENT,CE,global,0.02796783650148229
1120,TwoPatterns-MOMENT,Brier,global,0.00873909910362415
1121,TwoPatterns-MOMENT,ECE,global,0.0052390623956156636
1122,TwoPatterns-MOMENT,smECE,global,0.008613638020065784
1123,TwoPatterns-MOMENT,ACE,global,0.010239590431060416
1124,TwoPatterns-MOMENT,CE,kmeans,0.02969533446698764
1125,TwoPatterns-MOMENT,Brier,kmeans,0.009097199688879204
1126,TwoPatterns-MOMENT,ECE,kmeans,0.007889450908428403
1127,TwoPatterns-MOMENT,smECE,kmeans,0.00964461720828657
1128,TwoPatterns-MOMENT,ACE,kmeans,0.011048183735531573
1129,TwoPatterns-MOMENT,CE,sem aware groupings,0.02928948774933815
1130,TwoPatterns-MOMENT,Brier,sem aware groupings,0.008983769052433142
1131,TwoPatterns-MOMENT,ECE,sem aware groupings,0.005974009931087475
1132,TwoPatterns-MOMENT,smECE,sem aware groupings,0.009531916309251789
1133,TwoPatterns-MOMENT,ACE,sem aware groupings,0.010053249792363033
1134,UWaveGestureLibraryAll-MOMENT,Accuracy,no cal,0.8694196428571429
1135,UWaveGestureLibraryAll-MOMENT,CE,no cal,0.24098778323113995
1136,UWaveGestureLibraryAll-MOMENT,Brier,no cal,0.07135441162045024
1137,UWaveGestureLibraryAll-MOMENT,ECE,no cal,0.10896991827834437
1138,UWaveGestureLibraryAll-MOMENT,smECE,no cal,0.08986068616336268
1139,UWaveGestureLibraryAll-MOMENT,ACE,no cal,0.11429839633954678
1140,UWaveGestureLibraryAll-MOMENT,CE,global,0.22037294029659613
1141,UWaveGestureLibraryAll-MOMENT,Brier,global,0.0730077571478214
1142,UWaveGestureLibraryAll-MOMENT,ECE,global,0.07891123736780863
1143,UWaveGestureLibraryAll-MOMENT,smECE,global,0.07282101452716577
1144,UWaveGestureLibraryAll-MOMENT,ACE,global,0.0870635803631743
1145,UWaveGestureLibraryAll-MOMENT,CE,kmeans,0.22694180568461972
1146,UWaveGestureLibraryAll-MOMENT,Brier,kmeans,0.07610248207553463
1147,UWaveGestureLibraryAll-MOMENT,ECE,kmeans,0.08633021928783302
1148,UWaveGestureLibraryAll-MOMENT,smECE,kmeans,0.07312713717447211
1149,UWaveGestureLibraryAll-MOMENT,ACE,kmeans,0.08876274830741138
1150,UWaveGestureLibraryAll-MOMENT,CE,sem aware groupings,0.17866849899291992
1151,UWaveGestureLibraryAll-MOMENT,Brier,sem aware groupings,0.057672345138270624
1152,UWaveGestureLibraryAll-MOMENT,ECE,sem aware groupings,0.06699663467173066
1153,UWaveGestureLibraryAll-MOMENT,smECE,sem aware groupings,0.06296812348683808
1154,UWaveGestureLibraryAll-MOMENT,ACE,sem aware groupings,0.07392919688287033
1155,UWaveGestureLibraryX-MOMENT,Accuracy,no cal,0.875
1156,UWaveGestureLibraryX-MOMENT,CE,no cal,0.24276375571889466
1157,UWaveGestureLibraryX-MOMENT,Brier,no cal,0.07106085461186437
1158,UWaveGestureLibraryX-MOMENT,ECE,no cal,0.09742244913538767
1159,UWaveGestureLibraryX-MOMENT,smECE,no cal,0.0818009977488997
1160,UWaveGestureLibraryX-MOMENT,ACE,no cal,0.10370438124292096
1161,UWaveGestureLibraryX-MOMENT,CE,global,0.22761748226289885
1162,UWaveGestureLibraryX-MOMENT,Brier,global,0.0752728340841161
1163,UWaveGestureLibraryX-MOMENT,ECE,global,0.05722440584131334
1164,UWaveGestureLibraryX-MOMENT,smECE,global,0.059141805492502926
1165,UWaveGestureLibraryX-MOMENT,ACE,global,0.07430171372273914
1166,UWaveGestureLibraryX-MOMENT,CE,kmeans,0.23185544967960547
1167,UWaveGestureLibraryX-MOMENT,Brier,kmeans,0.0767613545587621
1168,UWaveGestureLibraryX-MOMENT,ECE,kmeans,0.05895223818521098
1169,UWaveGestureLibraryX-MOMENT,smECE,kmeans,0.060519544669221534
1170,UWaveGestureLibraryX-MOMENT,ACE,kmeans,0.07617993420806779
1171,UWaveGestureLibraryX-MOMENT,CE,sem aware groupings,0.21708261966705322
1172,UWaveGestureLibraryX-MOMENT,Brier,sem aware groupings,0.07110111365676694
1173,UWaveGestureLibraryX-MOMENT,ECE,sem aware groupings,0.05252932085256489
1174,UWaveGestureLibraryX-MOMENT,smECE,sem aware groupings,0.053485954125837266
1175,UWaveGestureLibraryX-MOMENT,ACE,sem aware groupings,0.06939583727801489
1176,UWaveGestureLibraryY-MOMENT,Accuracy,no cal,0.8683035714285714
1177,UWaveGestureLibraryY-MOMENT,CE,no cal,0.2525967593565123
1178,UWaveGestureLibraryY-MOMENT,Brier,no cal,0.07713477680563534
1179,UWaveGestureLibraryY-MOMENT,ECE,no cal,0.0819007651011652
1180,UWaveGestureLibraryY-MOMENT,smECE,no cal,0.07243867547846626
1181,UWaveGestureLibraryY-MOMENT,ACE,no cal,0.08400001695940337
1182,UWaveGestureLibraryY-MOMENT,CE,global,0.2415323096216366
1183,UWaveGestureLibraryY-MOMENT,Brier,global,0.0783885888654163
1184,UWaveGestureLibraryY-MOMENT,ECE,global,0.07048612061403707
1185,UWaveGestureLibraryY-MOMENT,smECE,global,0.06203795268366838
1186,UWaveGestureLibraryY-MOMENT,ACE,global,0.07618320453139726
1187,UWaveGestureLibraryY-MOMENT,CE,kmeans,0.25160653739669847
1188,UWaveGestureLibraryY-MOMENT,Brier,kmeans,0.08253319845792643
1189,UWaveGestureLibraryY-MOMENT,ECE,kmeans,0.07694886221220827
1190,UWaveGestureLibraryY-MOMENT,smECE,kmeans,0.06515958265040721
1191,UWaveGestureLibraryY-MOMENT,ACE,kmeans,0.08284252375910492
1192,UWaveGestureLibraryY-MOMENT,CE,sem aware groupings,0.2193160057067871
1193,UWaveGestureLibraryY-MOMENT,Brier,sem aware groupings,0.07222642138079594
1194,UWaveGestureLibraryY-MOMENT,ECE,sem aware groupings,0.05465767978291425
1195,UWaveGestureLibraryY-MOMENT,smECE,sem aware groupings,0.05174726413468547
1196,UWaveGestureLibraryY-MOMENT,ACE,sem aware groupings,0.05896633922072527
1197,UWaveGestureLibraryZ-MOMENT,Accuracy,no cal,0.9140625
1198,UWaveGestureLibraryZ-MOMENT,CE,no cal,0.213022244043131
1199,UWaveGestureLibraryZ-MOMENT,Brier,no cal,0.06096204429459072
1200,UWaveGestureLibraryZ-MOMENT,ECE,no cal,0.03661870110577471
1201,UWaveGestureLibraryZ-MOMENT,smECE,no cal,0.03493884016724244
1202,UWaveGestureLibraryZ-MOMENT,ACE,no cal,0.06476551560503395
1203,UWaveGestureLibraryZ-MOMENT,CE,global,0.20962279396030584
1204,UWaveGestureLibraryZ-MOMENT,Brier,global,0.06226457470242096
1205,UWaveGestureLibraryZ-MOMENT,ECE,global,0.030565533933989537
1206,UWaveGestureLibraryZ-MOMENT,smECE,global,0.03131726027807236
1207,UWaveGestureLibraryZ-MOMENT,ACE,global,0.054413758381545094
1208,UWaveGestureLibraryZ-MOMENT,CE,kmeans,0.21067705358234093
1209,UWaveGestureLibraryZ-MOMENT,Brier,kmeans,0.06351709845068368
1210,UWaveGestureLibraryZ-MOMENT,ECE,kmeans,0.03430309608327915
1211,UWaveGestureLibraryZ-MOMENT,smECE,kmeans,0.03552067034226256
1212,UWaveGestureLibraryZ-MOMENT,ACE,kmeans,0.053943640204506746
1213,UWaveGestureLibraryZ-MOMENT,CE,sem aware groupings,0.20003899931907654
1214,UWaveGestureLibraryZ-MOMENT,Brier,sem aware groupings,0.060626767633852816
1215,UWaveGestureLibraryZ-MOMENT,ECE,sem aware groupings,0.022836082681481348
1216,UWaveGestureLibraryZ-MOMENT,smECE,sem aware groupings,0.024611838680901745
1217,UWaveGestureLibraryZ-MOMENT,ACE,sem aware groupings,0.04942403180094906
1218,Wafer-MOMENT,Accuracy,no cal,0.937
1219,Wafer-MOMENT,CE,no cal,0.15166657639040873
1220,Wafer-MOMENT,Brier,no cal,0.04024941056034142
1221,Wafer-MOMENT,ECE,no cal,0.07176199618172602
1222,Wafer-MOMENT,smECE,no cal,0.06242089509442069
1223,Wafer-MOMENT,ACE,no cal,0.104368393362702
1224,Wafer-MOMENT,CE,global,0.1305572120618377
1225,Wafer-MOMENT,Brier,global,0.04307452506139232
1226,Wafer-MOMENT,ECE,global,0.03227608961696536
1227,Wafer-MOMENT,smECE,global,0.03673836092814701
1228,Wafer-MOMENT,ACE,global,0.06577665786034767
1229,Wafer-MOMENT,CE,kmeans,0.13528475522760428
1230,Wafer-MOMENT,Brier,kmeans,0.043555326785393006
1231,Wafer-MOMENT,ECE,kmeans,0.02976490039316564
1232,Wafer-MOMENT,smECE,kmeans,0.03874430994170837
1233,Wafer-MOMENT,ACE,kmeans,0.06963155263565787
1234,Wafer-MOMENT,CE,sem aware groupings,0.12108379602432251
1235,Wafer-MOMENT,Brier,sem aware groupings,0.04005766837825571
1236,Wafer-MOMENT,ECE,sem aware groupings,0.025805129170417787
1237,Wafer-MOMENT,smECE,sem aware groupings,0.028858702713588244
1238,Wafer-MOMENT,ACE,sem aware groupings,0.0597334964267211
1239,WordSynonyms-MOMENT,Accuracy,no cal,0.9775280898876404
1240,WordSynonyms-MOMENT,CE,no cal,0.10111413532882504
1241,WordSynonyms-MOMENT,Brier,no cal,0.02164445253262622
1242,WordSynonyms-MOMENT,ECE,no cal,0.0005542189515960194
1243,WordSynonyms-MOMENT,smECE,no cal,0.009423047382652488
1244,WordSynonyms-MOMENT,ACE,no cal,0.025723849077230486
1245,WordSynonyms-MOMENT,CE,global,0.10155487300400595
1246,WordSynonyms-MOMENT,Brier,global,0.02173906698790143
1247,WordSynonyms-MOMENT,ECE,global,0.005913625426418712
1248,WordSynonyms-MOMENT,smECE,global,0.008807507497823554
1249,WordSynonyms-MOMENT,ACE,global,0.02398110577879092
1250,WordSynonyms-MOMENT,CE,kmeans,0.1052238735107134
1251,WordSynonyms-MOMENT,Brier,kmeans,0.021911660747487047
1252,WordSynonyms-MOMENT,ECE,kmeans,0.010289265660292424
1253,WordSynonyms-MOMENT,smECE,kmeans,0.010324821117181325
1254,WordSynonyms-MOMENT,ACE,kmeans,0.023512571665361907
1255,WordSynonyms-MOMENT,CE,sem aware groupings,0.10109828412532806
1256,WordSynonyms-MOMENT,Brier,sem aware groupings,0.021645770364400914
1257,WordSynonyms-MOMENT,ECE,sem aware groupings,0.00037878215982667385
1258,WordSynonyms-MOMENT,smECE,sem aware groupings,0.009352043964594945
1259,WordSynonyms-MOMENT,ACE,sem aware groupings,0.025675052508349054
1260,Yoga-MOMENT,Accuracy,no cal,0.6633333333333333
1261,Yoga-MOMENT,CE,no cal,0.6581038614048978
1262,Yoga-MOMENT,Brier,no cal,0.2326150428352447
1263,Yoga-MOMENT,ECE,no cal,0.11416575280989368
1264,Yoga-MOMENT,smECE,no cal,0.11402264773228982
1265,Yoga-MOMENT,ACE,no cal,0.15322660955757766
1266,Yoga-MOMENT,CE,global,0.6391046948740079
1267,Yoga-MOMENT,Brier,global,0.2235968096700333
1268,Yoga-MOMENT,ECE,global,0.07569805784327142
1269,Yoga-MOMENT,smECE,global,0.07560346360538997
1270,Yoga-MOMENT,ACE,global,0.13488855279212686
1271,Yoga-MOMENT,CE,kmeans,0.6403935922802017
1272,Yoga-MOMENT,Brier,kmeans,0.22418394490994223
1273,Yoga-MOMENT,ECE,kmeans,0.07831282171396009
1274,Yoga-MOMENT,smECE,kmeans,0.07821496950187658
1275,Yoga-MOMENT,ACE,kmeans,0.1363494925919067
1276,Yoga-MOMENT,CE,sem aware groupings,0.6404775381088257
1277,Yoga-MOMENT,Brier,sem aware groupings,0.22432318642031726
1278,Yoga-MOMENT,ECE,sem aware groupings,0.0536674205462138
1279,Yoga-MOMENT,smECE,sem aware groupings,0.053600413099249275
1280,Yoga-MOMENT,ACE,sem aware groupings,0.0899434604247411
1281,Adiac-MANTIS,Accuracy,no cal,0.9897435897435898
1282,Adiac-MANTIS,CE,no cal,0.0303905096644054
1283,Adiac-MANTIS,Brier,no cal,0.008701309170162716
1284,Adiac-MANTIS,ECE,no cal,0.009589114789451462
1285,Adiac-MANTIS,smECE,no cal,0.013690698170605189
1286,Adiac-MANTIS,ACE,no cal,0.0013800462133295725
1287,Adiac-MANTIS,CE,global,0.02823549113700103
1288,Adiac-MANTIS,Brier,global,0.008429151093750552
1289,Adiac-MANTIS,ECE,global,0.007098000529572071
1290,Adiac-MANTIS,smECE,global,0.012288273799069745
1291,Adiac-MANTIS,ACE,global,0.0010146055257041864
1292,Adiac-MANTIS,CE,kmeans,0.029106871671096147
1293,Adiac-MANTIS,Brier,kmeans,0.008395024962177096
1294,Adiac-MANTIS,ECE,kmeans,0.0061464432417122844
1295,Adiac-MANTIS,smECE,kmeans,0.012626541465555745
1296,Adiac-MANTIS,ACE,kmeans,0.0011941651353965985
1297,Adiac-MANTIS,CE,sem aware groupings,0.0295780710875988
1298,Adiac-MANTIS,Brier,sem aware groupings,0.008617904238807927
1299,Adiac-MANTIS,ECE,sem aware groupings,0.007916746536890664
1300,Adiac-MANTIS,smECE,sem aware groupings,0.013217095219733608
1301,Adiac-MANTIS,ACE,sem aware groupings,0.0007367820828988771
1302,AllGestureWiimoteX-MANTIS,Accuracy,no cal,0.9533333333333334
1303,AllGestureWiimoteX-MANTIS,CE,no cal,0.1553266446635087
1304,AllGestureWiimoteX-MANTIS,Brier,no cal,0.0356232266921779
1305,AllGestureWiimoteX-MANTIS,ECE,no cal,0.031427852177819474
1306,AllGestureWiimoteX-MANTIS,smECE,no cal,0.031787948663727285
1307,AllGestureWiimoteX-MANTIS,ACE,no cal,0.027150848415025727
1308,AllGestureWiimoteX-MANTIS,CE,global,0.1263616855723539
1309,AllGestureWiimoteX-MANTIS,Brier,global,0.033295852494795275
1310,AllGestureWiimoteX-MANTIS,ECE,global,0.025922627945618636
1311,AllGestureWiimoteX-MANTIS,smECE,global,0.028444498480462883
1312,AllGestureWiimoteX-MANTIS,ACE,global,0.02122457124636545
1313,AllGestureWiimoteX-MANTIS,CE,kmeans,0.12637287677363357
1314,AllGestureWiimoteX-MANTIS,Brier,kmeans,0.034536751492424106
1315,AllGestureWiimoteX-MANTIS,ECE,kmeans,0.03354084232290408
1316,AllGestureWiimoteX-MANTIS,smECE,kmeans,0.02727834949190432
1317,AllGestureWiimoteX-MANTIS,ACE,kmeans,0.02865107174668454
1318,AllGestureWiimoteX-MANTIS,CE,sem aware groupings,0.1350240260362625
1319,AllGestureWiimoteX-MANTIS,Brier,sem aware groupings,0.033875842651058995
1320,AllGestureWiimoteX-MANTIS,ECE,sem aware groupings,0.025013943115870123
1321,AllGestureWiimoteX-MANTIS,smECE,sem aware groupings,0.022996040613590764
1322,AllGestureWiimoteX-MANTIS,ACE,sem aware groupings,0.025105657527228688
1323,AllGestureWiimoteY-MANTIS,Accuracy,no cal,0.9933333333333333
1324,AllGestureWiimoteY-MANTIS,CE,no cal,0.010808659001110544
1325,AllGestureWiimoteY-MANTIS,Brier,no cal,0.0030729212211667895
1326,AllGestureWiimoteY-MANTIS,ECE,no cal,0.008313847099897471
1327,AllGestureWiimoteY-MANTIS,smECE,no cal,0.008322605693351599
1328,AllGestureWiimoteY-MANTIS,ACE,no cal,0.008313826479750427
1329,AllGestureWiimoteY-MANTIS,CE,global,0.09904552647024888
1330,AllGestureWiimoteY-MANTIS,Brier,global,0.006666663293419492
1331,AllGestureWiimoteY-MANTIS,ECE,global,0.006666665646704532
1332,AllGestureWiimoteY-MANTIS,smECE,global,0.0033929432830689253
1333,AllGestureWiimoteY-MANTIS,ACE,global,0.006666714646704533
1334,AllGestureWiimoteY-MANTIS,CE,kmeans,0.02833920539666126
1335,AllGestureWiimoteY-MANTIS,Brier,kmeans,0.006477938967150873
1336,AllGestureWiimoteY-MANTIS,ECE,kmeans,0.00656955063999152
1337,AllGestureWiimoteY-MANTIS,smECE,kmeans,0.0065758839169813964
1338,AllGestureWiimoteY-MANTIS,ACE,kmeans,0.006573751025405956
1339,AllGestureWiimoteY-MANTIS,CE,sem aware groupings,0.01691778004169464
1340,AllGestureWiimoteY-MANTIS,Brier,sem aware groupings,0.005651796503087995
1341,AllGestureWiimoteY-MANTIS,ECE,sem aware groupings,0.006120950778325405
1342,AllGestureWiimoteY-MANTIS,smECE,sem aware groupings,0.006155103115366956
1343,AllGestureWiimoteY-MANTIS,ACE,sem aware groupings,0.006155665232252616
1344,AllGestureWiimoteZ-MANTIS,Accuracy,no cal,0.9733333333333334
1345,AllGestureWiimoteZ-MANTIS,CE,no cal,0.1192886912049443
1346,AllGestureWiimoteZ-MANTIS,Brier,no cal,0.025899963988356638
1347,AllGestureWiimoteZ-MANTIS,ECE,no cal,0.027177008156163265
1348,AllGestureWiimoteZ-MANTIS,smECE,no cal,0.026936387262533095
1349,AllGestureWiimoteZ-MANTIS,ACE,no cal,0.025338458396647973
1350,AllGestureWiimoteZ-MANTIS,CE,global,0.4298174923284937
1351,AllGestureWiimoteZ-MANTIS,Brier,global,0.02666666700664105
1352,AllGestureWiimoteZ-MANTIS,ECE,global,1.5047997632981296e-06
1353,AllGestureWiimoteZ-MANTIS,smECE,global,0.013566705483452474
1354,AllGestureWiimoteZ-MANTIS,ACE,global,0.013334795799763299
1355,AllGestureWiimoteZ-MANTIS,CE,kmeans,0.36275568213775894
1356,AllGestureWiimoteZ-MANTIS,Brier,kmeans,0.026667875122146897
1357,AllGestureWiimoteZ-MANTIS,ECE,kmeans,0.013153013542681178
1358,AllGestureWiimoteZ-MANTIS,smECE,kmeans,0.015971395404885878
1359,AllGestureWiimoteZ-MANTIS,ACE,kmeans,0.02683047604978816
1360,AllGestureWiimoteZ-MANTIS,CE,sem aware groupings,0.3529883325099945
1361,AllGestureWiimoteZ-MANTIS,Brier,sem aware groupings,0.026551171763153483
1362,AllGestureWiimoteZ-MANTIS,ECE,sem aware groupings,0.006108621756235759
1363,AllGestureWiimoteZ-MANTIS,smECE,sem aware groupings,0.01684504122564123
1364,AllGestureWiimoteZ-MANTIS,ACE,sem aware groupings,0.0170055680093983
1365,ChlorineConcentration-MANTIS,Accuracy,no cal,0.860813704496788
1366,ChlorineConcentration-MANTIS,CE,no cal,0.4568612986055405
1367,ChlorineConcentration-MANTIS,Brier,no cal,0.10886354123293215
1368,ChlorineConcentration-MANTIS,ECE,no cal,0.0558869624855181
1369,ChlorineConcentration-MANTIS,smECE,no cal,0.04667522699178651
1370,ChlorineConcentration-MANTIS,ACE,no cal,0.0718569797912607
1371,ChlorineConcentration-MANTIS,CE,global,0.6930088189303408
1372,ChlorineConcentration-MANTIS,Brier,global,0.24993081917485893
1373,ChlorineConcentration-MANTIS,ECE,global,0.360728652503152
1374,ChlorineConcentration-MANTIS,smECE,global,0.31845650510968077
1375,ChlorineConcentration-MANTIS,ACE,global,0.37411364224809013
1376,ChlorineConcentration-MANTIS,CE,kmeans,0.556240740014883
1377,ChlorineConcentration-MANTIS,Brier,kmeans,0.1828187265937376
1378,ChlorineConcentration-MANTIS,ECE,kmeans,0.2634895851680691
1379,ChlorineConcentration-MANTIS,smECE,kmeans,0.2513604281941755
1380,ChlorineConcentration-MANTIS,ACE,kmeans,0.2777389934140373
1381,ChlorineConcentration-MANTIS,CE,sem aware groupings,0.45682886242866516
1382,ChlorineConcentration-MANTIS,Brier,sem aware groupings,0.10886353674952136
1383,ChlorineConcentration-MANTIS,ECE,sem aware groupings,0.05588689937836609
1384,ChlorineConcentration-MANTIS,smECE,sem aware groupings,0.046675811555314424
1385,ChlorineConcentration-MANTIS,ACE,sem aware groupings,0.07185695607816438
1386,Computers-MANTIS,Accuracy,no cal,0.856
1387,Computers-MANTIS,CE,no cal,0.4286138830176617
1388,Computers-MANTIS,Brier,no cal,0.10537915620310653
1389,Computers-MANTIS,ECE,no cal,0.10783766461612816
1390,Computers-MANTIS,smECE,no cal,0.08575318448009515
1391,Computers-MANTIS,ACE,no cal,0.08170656112708417
